TimeStep,PursuerPolicyNominal,PursuerCommandNominal,PursuerRealizedNominal,PursuerPolicyUncompensated,PursuerCommandUncompensated,PursuerRealizedUncompensated,PursuerPolicyEstimated,PursuerCommandEstimated,PursuerRealizedEstimated,PursuerPolicyExact,PursuerCommandExact,PursuerRealizedExact,EvaderPolicyNominal,EvaderCommandNominal,EvaderRealizedNominal,EvaderPolicyUncompensated,EvaderCommandUncompensated,EvaderRealizedUncompensated,EvaderPolicyEstimated,EvaderCommandEstimated,EvaderRealizedEstimated,EvaderPolicyExact,EvaderCommandExact,EvaderRealizedExact
63,0.398293730068761,0.398293730068761,0.398293730068761,0.394022752299891,0.394022752299891,0.434022752299891,0.398302775206666,0.358301408177657,0.398301408177657,0.398293730068761,0.358293730068761,0.398293730068761,0.646369169091009,0.646369169091009,0.646369169091009,0.643494297919333,0.643494297919333,0.633494297919333,0.646383975486806,0.656671413039481,0.646671413039481,0.646369169091009,0.656369169091009,0.646369169091009
64,0.391112803416163,0.391112803416163,0.391112803416163,0.386826853232146,0.386826853232146,0.426826853232146,0.391121924290525,0.351120557261516,0.391120557261516,0.391112803416163,0.351112803416163,0.391112803416163,0.634715555061277,0.634715555061277,0.634715555061277,0.631816386023152,0.631816386023152,0.621816386023152,0.634730484365841,0.645017921918516,0.635017921918516,0.634715555061277,0.644715555061277,0.634715555061277
65,0.384061340234021,0.384061340234021,0.384061340234021,0.379760687577768,0.379760687577768,0.419760687577768,0.384070535479378,0.344069168450369,0.384069168450369,0.384061340234021,0.344061340234021,0.384061340234021,0.623272055563979,0.623272055563979,0.623272055563979,0.620349026729444,0.620349026729444,0.610349026729444,0.623287105561327,0.633574543114002,0.623574543114002,0.623272055563979,0.633272055563979,0.623272055563979
66,0.377137006983961,0.377137006983961,0.377137006983961,0.372821916931309,0.372821916931309,0.412821916931309,0.377146275259466,0.337144908230458,0.377144908230458,0.377137006983961,0.337137006983961,0.377137006983961,0.612034880935309,0.612034880935309,0.612034880935309,0.609088422476806,0.609088422476806,0.599088422476806,0.612050049449414,0.622337487002089,0.612337487002089,0.612034880935309,0.622034880935309,0.612034880935309
67,0.370337512096331,0.370337512096331,0.370337512096331,0.366008244943825,0.366008244943825,0.406008244943825,0.370346852085313,0.330345485056305,0.370345485056304,0.370337512096331,0.330337512096331,0.370337512096331,0.601000310088789,0.601000310088789,0.601000310088789,0.598030844423472,0.598030844423472,0.588030844423472,0.601015594982861,0.611303032535536,0.601303032535536,0.601000310088789,0.611000310088789,0.601000310088789
68,0.363660605231499,0.363660605231499,0.363660605231499,0.359317416582592,0.359317416582592,0.399317416582592,0.363670015641024,0.323668648612015,0.363668648612015,0.363660605231499,0.323660605231499,0.363660605231499,0.590164689234971,0.590164689234971,0.590164689234971,0.587172631164453,0.587172631164453,0.577172631164453,0.590180088410748,0.600467525963422,0.590467525963422,0.590164689234971,0.600164689234971,0.590164689234971
69,0.357104076551344,0.357104076551344,0.357104076551344,0.352747217401028,0.352747217401028,0.392747217401028,0.357113556111784,0.317112189082776,0.357112189082776,0.357104076551344,0.317104076551344,0.357104076551344,0.57952443063185,0.57952443063185,0.57952443063185,0.576510187479452,0.576510187479452,0.566510187479452,0.579539942028902,0.589827379581577,0.579827379581577,0.57952443063185,0.58952443063185,0.57952443063185
70,0.350665756001296,0.350665756001296,0.350665756001296,0.346295472819214,0.346295472819214,0.386295472819214,0.350675303465916,0.310673936436907,0.350673936436907,0.350665756001296,0.310665756001296,0.350665756001296,0.569076011364116,0.569076011364116,0.569076011364116,0.566039983109643,0.566039983109643,0.556039983109643,0.569091632959165,0.57937907051184,0.56937907051184,0.569076011364116,0.579076011364116,0.569076011364116
71,0.344343512603196,0.344343512603196,0.344343512603196,0.339960047415244,0.339960047415244,0.379960047415244,0.344353126747735,0.304351759718726,0.344351759718726,0.344343512603196,0.304343512603196,0.344343512603196,0.558815972149626,0.558815972149626,0.558815972149626,0.555758551561728,0.555758551561728,0.545758551561728,0.558831701955874,0.569119139508549,0.559119139508549,0.558815972149626,0.568815972149626,0.558815972149626
72,0.338135253759138,0.338135253759138,0.338135253759138,0.3337388442276,0.3337388442276,0.3737388442276,0.33814493338141,0.298143566352401,0.338143566352401,0.338135253759138,0.298135253759138,0.338135253759138,0.548740916171699,0.548740916171699,0.548740916171699,0.545662488937847,0.545662488937847,0.535662488937847,0.548756752238169,0.559044189790843,0.549044189790843,0.548740916171699,0.558740916171699,0.548740916171699
73,0.332038924566416,0.332038924566416,0.332038924566416,0.327629804068643,0.327629804068643,0.367629804068643,0.332048668485908,0.292047301456899,0.332047301456899,0.332038924566416,0.292038924566416,0.332038924566416,0.538847507936017,0.538847507936017,0.538847507936017,0.535748452790148,0.535748452790148,0.525748452790148,0.538863448346907,0.549150885899582,0.539150885899582,0.538847507936017,0.548847507936017,0.538847507936017
74,0.32605250714361,0.32605250714361,0.32605250714361,0.321630904849286,0.321630904849286,0.361630904849286,0.326062314201091,0.286060947172082,0.326060947172082,0.32605250714361,0.28605250714361,0.32605250714361,0.529132472151074,0.529132472151074,0.529132472151074,0.526013160998934,0.526013160998934,0.516013160998934,0.529148515025126,0.539435952577801,0.529435952577801,0.529132472151074,0.539132472151074,0.529132472151074
75,0.320174019967837,0.320174019967837,0.320174019967837,0.315740160914846,0.315740160914846,0.355740160914846,0.320183889024976,0.280182521995967,0.320182521995967,0.320174019967837,0.280174019967837,0.320174019967837,0.51959259263124,0.51959259263124,0.51959259263124,0.516453390673472,0.516453390673472,0.506453390673472,0.519608736121114,0.529896173673788,0.519896173673788,0.51959259263124,0.52959259263124,0.51959259263124
76,0.314401517223126,0.314401517223126,0.314401517223126,0.309955622392055,0.309955622392055,0.349955622392055,0.314411447162117,0.274410080133108,0.314410080133108,0.314401517223126,0.274401517223126,0.314401517223126,0.510224711221602,0.510224711221602,0.510224711221602,0.507065977074621,0.507065977074621,0.497065977074621,0.510240953513264,0.520528391065939,0.510528391065939,0.510224711221602,0.520224711221602,0.510224711221602
77,0.308733088159869,0.308733088159869,0.308733088159869,0.304275374547161,0.304275374547161,0.344275374547161,0.308743077883057,0.268741710854049,0.308741710854049,0.308733088159869,0.268733088159869,0.308733088159869,0.501025726743845,0.501025726743845,0.501025726743845,0.497847812558531,0.497847812558531,0.487847812558531,0.501042066055968,0.511329503608642,0.501329503608642,0.501025726743845,0.511025726743845,0.501025726743845
78,0.303166856465258,0.303166856465258,0.303166856465258,0.298697537155046,0.298697537155046,0.338697537155046,0.303176904894778,0.26317553786577,0.30317553786577,0.303166856465258,0.263166856465258,0.303166856465258,0.491992593962509,0.491992593962509,0.491992593962509,0.48879584554077,0.48879584554077,0.47879584554077,0.492009028545882,0.502296466098557,0.492296466098557,0.491992593962509,0.501992593962509,0.491992593962509
79,0.297700979644607,0.297700979644607,0.297700979644607,0.293220263879256,0.293220263879256,0.333220263879256,0.297711085722029,0.25770971869302,0.29770971869302,0.297700979644607,0.257700979644607,0.297700979644607,0.483122322571013,0.483122322571013,0.483122322571013,0.479907079480238,0.479907079480238,0.469907079480238,0.483138850707963,0.493426288260638,0.483426288260638,0.483122322571013,0.493122322571013,0.483122322571013
80,0.292333648413455,0.292333648413455,0.292333648413455,0.287841741662829,0.287841741662829,0.327841741662829,0.292343811099428,0.25234244407042,0.292342444070419,0.292333648413455,0.252333648413455,0.292333648413455,0.474411976196891,0.474411976196891,0.474411976196891,0.471178571882352,0.471178571882352,0.461178571882352,0.474428596200713,0.484716033753388,0.474716033753388,0.474411976196891,0.484411976196891,0.474411976196891
81,0.287063086100303,0.287063086100303,0.287063086100303,0.282560190129783,0.282560190129783,0.322560190129783,0.287073304374218,0.247071937345209,0.287071937345209,0.287063086100303,0.247063086100303,0.287063086100303,0.465858671425737,0.465858671425737,0.465858671425737,0.462607433320958,0.462607433320958,0.452607433320958,0.465875381640137,0.476162819192812,0.466162819192812,0.465858671425737,0.475858671425737,0.465858671425737
82,0.28188754805987,0.28188754805987,0.28188754805987,0.277373860997142,0.277373860997142,0.317373860997142,0.281897820919517,0.241896453890508,0.281896453890508,0.28188754805987,0.24188754805987,0.28188754805987,0.457459576843384,0.457459576843384,0.457459576843384,0.454190826478523,0.454190826478523,0.444190826478523,0.45747637564193,0.467763813194605,0.457763813194605,0.457459576843384,0.467459576843384,0.457459576843384
83,0.2768053210967,0.2768053210967,0.2768053210967,0.272281037497347,0.272281037497347,0.312281037497347,0.276815647557938,0.236814280528929,0.276814280528929,0.2768053210967,0.2368053210967,0.2768053210967,0.449211912095877,0.449211912095877,0.449211912095877,0.445925965204156,0.445925965204156,0.435925965204156,0.44922879788146,0.459516235434135,0.449516235434135,0.449211912095877,0.459211912095877,0.449211912095877
84,0.271814722898994,0.271814722898994,0.271814722898994,0.267280033810894,0.267280033810894,0.307280033810894,0.271825101995425,0.231823734966417,0.271823734966416,0.271814722898994,0.231814722898994,0.271814722898994,0.44111294696683,0.44111294696683,0.44111294696683,0.437810113589047,0.437810113589047,0.427810113589047,0.441129918171136,0.451417355723811,0.441417355723811,0.44111294696683,0.45111294696683,0.44111294696683
85,0.266914101482495,0.266914101482495,0.266914101482495,0.262369194509069,0.262369194509069,0.302369194509069,0.266924532265146,0.226923165236137,0.266923165236137,0.266914101482495,0.226914101482495,0.266914101482495,0.433160000471776,0.433160000471776,0.433160000471776,0.429840585058932,0.429840585058932,0.419840585058932,0.433177055554768,0.443464493107443,0.433464493107443,0.433160000471776,0.443160000471776,0.433160000471776
86,0.262101834644284,0.262101834644284,0.262101834644284,0.257546894006593,0.257546894006593,0.297546894006593,0.262112316181289,0.222110949152281,0.262110949152281,0.262101834644284,0.222101834644284,0.262101834644284,0.425350439969142,0.425350439969142,0.425350439969142,0.422014741483219,0.422014741483219,0.412014741483219,0.425367577418547,0.435655014971222,0.425655014971222,0.425350439969142,0.435350439969142,0.425350439969142
87,0.257376329426316,0.257376329426316,0.257376329426316,0.252811536024048,0.252811536024048,0.292811536024048,0.257386860802613,0.217385493773604,0.257385493773604,0.257376329426316,0.217376329426316,0.257376329426316,0.417681680287498,0.417681680287498,0.417681680287498,0.414329992300419,0.414329992300419,0.404329992300419,0.41769889861831,0.427986336170985,0.417986336170985,0.417681680287498,0.427681680287498,0.417681680287498
88,0.252736021588555,0.252736021588555,0.252736021588555,0.248161553059903,0.248161553059903,0.288161553059903,0.252746601905577,0.212745234876568,0.252745234876568,0.252736021588555,0.212736021588555,0.252736021588555,0.410151182868743,0.410151182868743,0.410151182868743,0.40678379365955,0.40678379365955,0.39678379365955,0.410168480622728,0.420455918175402,0.410455918175402,0.410151182868743,0.420151182868743,0.410151182868743
89,0.24817937509153,0.24817937509153,0.24817937509153,0.243595405871999,0.243595405871999,0.283595405871999,0.248190003466911,0.208188636437902,0.248188636437902,0.24817937509153,0.20817937509153,0.24817937509153,0.402756454926905,0.402756454926905,0.402756454926905,0.399373647577186,0.399373647577186,0.389373647577186,0.402773830672121,0.413061268224795,0.403061268224795,0.402756454926905,0.412756454926905,0.402756454926905
90,0.24370488158817,0.24370488158817,0.24370488158817,0.239111582968316,0.239111582968316,0.279111582968316,0.243715557155453,0.203714190126444,0.243714190126444,0.24370488158817,0.20370488158817,0.24370488158817,0.39549504862225,0.39549504862225,0.39549504862225,0.39209710110984,0.39209710110984,0.38209710110984,0.39551250095257,0.405799938505245,0.395799938505245,0.39549504862225,0.40549504862225,0.39549504862225
91,0.23931105992475,0.23931105992475,0.23931105992475,0.234708600106884,0.234708600106884,0.274708600106884,0.239321781833099,0.19932041480409,0.23932041480409,0.23931105992475,0.19931105992475,0.23931105992475,0.388364560250385,0.388364560250385,0.388364560250385,0.384951745541388,0.384951745541388,0.374951745541388,0.388382087785037,0.398669525337711,0.388669525337711,0.388364560250385,0.398364560250385,0.388364560250385
92,0.234996455650799,0.234996455650799,0.234996455650799,0.230384999804666,0.230384999804666,0.270384999804666,0.235007223064719,0.195005856035711,0.235005856035711,0.234996455650799,0.194996455650799,0.234996455650799,0.381362629446091,0.381362629446091,0.381362629446091,0.377935215585232,0.377935215585232,0.367935215585232,0.381380230829194,0.391667668381869,0.381667668381869,0.381362629446091,0.391362629446091,0.381362629446091
93,0.230759640537814,0.230759640537814,0.230759640537814,0.226139350855266,0.226139350855266,0.266139350855266,0.230770452636873,0.190769085607864,0.230769085607864,0.230759640537814,0.190759640537814,0.230759640537814,0.374486938401572,0.374486938401572,0.374486938401572,0.371045188600928,0.371045188600928,0.361045188600928,0.374504612301693,0.384792049854368,0.374792049854368,0.374486938401572,0.384486938401572,0.374486938401572
94,0.226599212106617,0.226599212106617,0.226599212106617,0.221970247855304,0.221970247855304,0.261970247855304,0.226610068085174,0.186608701056165,0.226608701056165,0.226599212106617,0.186599212106617,0.226599212106617,0.367735211098873,0.367735211098873,0.367735211098873,0.364279383825002,0.364279383825002,0.354279383825002,0.367752956208583,0.378040393761258,0.368040393761258,0.367735211098873,0.377735211098873,0.367735211098873
95,0.222513793163218,0.222513793163218,0.222513793163218,0.217876310739311,0.217876310739311,0.257876310739311,0.222524692230158,0.182523325201149,0.222523325201149,0.222513793163218,0.182513793163218,0.222513793163218,0.361105212556188,0.361105212556188,0.361105212556188,0.357635561615685,0.357635561615685,0.347635561615685,0.361123027591629,0.371410465144304,0.361410465144304,0.361105212556188,0.371105212556188,0.361105212556188
96,0.218502031343031,0.218502031343031,0.218502031343031,0.213856184322989,0.213856184322989,0.253856184322989,0.218512972721501,0.178511605692492,0.218511605692492,0.218502031343031,0.178502031343031,0.218502031343031,0.354594748087797,0.354594748087797,0.354594748087797,0.35111152271131,0.35111152271131,0.34111152271131,0.354612631788259,0.364900069340934,0.354900069340934,0.354594748087797,0.364594748087797,0.354594748087797
97,0.214562598663283,0.214562598663283,0.214562598663283,0.209908537854693,0.209908537854693,0.249908537854693,0.214573581590437,0.174572214561428,0.214572214561428,0.214562598663283,0.174562598663283,0.214562598663283,0.348201662577387,0.348201662577387,0.348201662577387,0.344705107502118,0.344705107502118,0.334705107502118,0.34821961370489,0.358507051257564,0.348507051257564,0.348201662577387,0.358201662577387,0.348201662577387
98,0.210694191083487,0.210694191083487,0.210694191083487,0.206032064574986,0.206032064574986,0.246032064574986,0.210705214810233,0.170703847781224,0.210703847781224,0.210694191083487,0.170694191083487,0.210694191083487,0.341923839764499,0.341923839764499,0.341923839764499,0.338414195315218,0.338414195315218,0.328414195315218,0.341941857103381,0.352229294656056,0.342229294656056,0.341923839764499,0.351923839764499,0.341923839764499
99,0.206895528073832,0.206895528073832,0.206895528073832,0.202225481284125,0.202225481284125,0.242225481284125,0.206906591864583,0.166905224835574,0.206905224835574,0.206895528073832,0.166895528073832,0.206895528073832,0.33575920154387,0.33575920154387,0.33575920154387,0.332236703712467,0.332236703712467,0.322236703712467,0.33577728390039,0.346064721453065,0.336064721453065,0.33575920154387,0.34575920154387,0.33575920154387
100,0.203165352191336,0.203165352191336,0.203165352191336,0.198487527917335,0.198487527917335,0.238487527917335,0.203176455323768,0.163175088294759,0.203175088294759,0.203165352191336,0.163165352191336,0.203165352191336,0.329705707277427,0.329705707277427,0.329705707277427,0.32617058780103,0.32617058780103,0.31617058780103,0.329723853479364,0.340011291032038,0.330011291032038,0.329705707277427,0.339705707277427,0.329705707277427
101,0.199502428663648,0.199502428663648,0.199502428663648,0.194816967127739,0.194816967127739,0.234816967127739,0.199513570428457,0.159512203399449,0.199512203399449,0.199502428663648,0.159502428663648,0.199502428663648,0.323761353118697,0.323761353118697,0.323761353118697,0.320213839556383,0.320213839556383,0.310213839556383,0.323779562014963,0.334066999567638,0.324066999567638,0.323761353118697,0.333761353118697,0.323761353118697
102,0.195905544980331,0.195905544980331,0.195905544980331,0.191212583876793,0.191212583876793,0.231212583876793,0.195916724681005,0.155915357651996,0.195915357651996,0.195905544980331,0.155905544980331,0.195905544980331,0.317924171349415,0.317924171349415,0.317924171349415,0.314364487157537,0.314364487157537,0.304364487157537,0.317942441809678,0.328229879362353,0.318229879362353,0.317924171349415,0.327924171349415,0.317924171349415
103,0.192373510491526,0.192373510491526,0.192373510491526,0.18767318503211,0.18767318503211,0.22767318503211,0.192384727444109,0.1523833604151,0.1923833604151,0.192373510491526,0.152373510491526,0.192373510491526,0.312192229728108,0.312192229728108,0.312192229728108,0.308620594334263,0.308620594334263,0.298620594334263,0.312210560642414,0.322497998195089,0.312497998195088,0.312192229728108,0.322192229728108,0.312192229728108
